"time","mkid","listpv","listuv","listuiduv","list_ipv","list_ipv_uv","list_ipv_uid_uv","alipay_uv","alipay_count","alipay_fee","gmv_uv","gmv_count","gmv_fee","pt"
"20111213","925","11299","3824","2395","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111213000000"
"20111213","944","2829213","476796","288817","1020677","239630","151984","8059","9342","1294001.610000003","10946","15201","2706841.109999996","20111213000000"
"20111213","965","968653","144385","94633","292672","74469","53368","2377","2788","138546.57000000027","3228","4422","270019.84999999776","20111213000000"
"20111213","987","234551","36278","24327","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111213000000"
"20111213","990","1699352","315567","215603","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111213000000"
"20111214","0","1093217","745335","534723","2232670","589307","415932","26759","32177","4256762.889999863","33127","45373","7443803.409999989","20111214000000"
"20111214","441","13394","3349","2612","4591","1248","1034","90","117","8921.179999999998","116","156","14636.059999999996","20111214000000"
"20111214","542","51","15","10","990","395","184","1","1","650.01","4","4","2916.0","20111214000000"
"20111214","543","638761","124472","77525","174806","52633","35402","366","395","193221.05999999997","590","759","643255.4800000001","20111214000000"
"20111214","544","2821","1287","904","650","313","246","10","10","1346.5300000000002","13","14","2305.6","20111214000000"
"20111214","545","2","2","2","1683813","386494","261633","11162","12075","1721490.7000000183","15212","19800","4484825.609999979","20111214000000"
"20111214","546","12303","1715","955","4854","876","530","39","48","10460.99","45","61","16501.7","20111214000000"
"20111214","548","9618","2505","1824","297361","85612","63064","4104","5145","310944.4799999992","5236","7480","504642.43999999814","20111214000000"
"20111214","549","352","269","198","95","58","50","NULL","NULL","NULL","NULL","NULL","NULL","20111214000000"
"20111214","550","2","2","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111214000000"
"20111214","551","7","5","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111214000000"
"20111214","552","980727","168922","102957","265030","82584","50981","1022","1086","249509.47000000044","1626","2195","945560.3800000007","20111214000000"
"20111214","553","6383","1832","1311","2034","700","532","17","20","1877.67","25","35","3882.9","20111214000000"
"20111214","556","2","2","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111214000000"
"20111214","557","766437","159992","116289","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111214000000"
"20111214","568","299791","55772","36320","127584","29519","20158","1159","1355","99532.67999999989","1479","2069","159732.62999999983","20111214000000"
"20111214","569","1675417","227322","137675","640669","138677","89760","6930","8582","940414.4100000075","8841","12820","2247063.389999998","20111214000000"
"20111214","572","2","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111214000000"
"20111214","574","2988","1351","1022","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111214000000"
"20111214","575","1208","393","328","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111214000000"
"20111214","576","429344","100872","67241","114824","33898","22734","543","628","76292.73000000005","725","970","174056.51999999984","20111214000000"
"20111214","577","6312","2762","2200","13577","4431","3141","165","214","9548.15","204","303","15149.82999999999","20111214000000"
"20111214","578","770410","247975","199302","286958","117741","103545","71924","98689","3206745.6299999286","80506","120432","6567192.5399989","20111214000000"
"20111214","581","199549","51150","33138","73023","24246","15424","780","829","61232.20000000003","992","1266","148376.48999999993","20111214000000"
"20111214","582","97099","43818","33275","18042","8774","6960","163","197","45845.780000000006","193","278","87648.87999999999","20111214000000"
"20111214","808","81159","22817","16220","16117","7131","5472","NULL","NULL","NULL","NULL","NULL","NULL","20111214000000"
"20111214","835","167095","53423","35777","59640","20847","14526","274","310","51630.92000000002","393","508","127148.01000000001","20111214000000"
"20111214","843","1184084","281556","194273","308135","105147","79865","5831","6410","426848.59999999905","7277","9281","679938.8200000081","20111214000000"
"20111214","861","1503429","248960","160691","472930","121291","82807","1324","1701","329137.72999999975","1828","2657","827910.4200000013","20111214000000"
"20111214","869","7151372","714419","465785","2589637","455420","319717","24031","30816","2697880.539999932","29989","44088","4430753.859999873","20111214000000"
"20111214","872","3659796","838377","521001","1335654","388245","257461","12415","13525","3330385.4199999347","15946","20474","7646956.01000001","20111214000000"
"20111214","874","24503694","2340776","1448524","9852830","1669746","1093936","43903","52573","7067807.649999705","60021","84354","1.6317122960000532E7","20111214000000"
"20111214","885","1174176","289583","204234","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111214000000"
"20111214","893","5968728","649137","403994","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111214000000"
"20111214","894","3812448","433137","274101","1078339","260067","175583","6752","7256","770597.8800000045","8939","11390","1780806.0899999887","20111214000000"
"20111214","895","5816834","855368","535187","2676553","552906","363715","25464","29410","4911731.179999897","34268","47532","1.0886789410000037E7","20111214000000"
"20111214","896","2538097","354601","219372","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111214000000"
"20111214","897","671600","111119","68967","238300","59838","40087","2630","2732","331182.99","3569","4520","793199.9500000002","20111214000000"
"20111214","898","2343608","346340","231175","1120511","232803","165694","16699","26298","1564860.9400000176","20549","35948","3086449.8999999785","20111214000000"
"20111214","899","2020387","322180","213175","778639","189585","135311","8946","11183","520067.6699999971","11422","16339","905504.8700000158","20111214000000"
"20111214","925","10566","3754","2326","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111214000000"
"20111214","944","2692297","448286","268996","963253","225793","141769","6956","8108","1146827.0300000028","9560","13263","2484115.8399999947","20111214000000"
"20111214","965","1023612","150317","98947","302656","76799","55274","2284","2708","126902.37000000016","3172","4353","260436.85999999748","20111214000000"
"20111214","987","233993","36277","24316","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111214000000"
"20111214","990","1614309","299525","204160","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111214000000"
"20111215","0","1205660","806474","566035","2318895","632316","449982","26303","31410","4331296.239999902","32908","45418","7499491.129999943","20111215000000"
"20111215","441","13721","3545","2729","4437","1327","1078","85","109","8456.240000000002","109","152","12081.96","20111215000000"
"20111215","542","8","7","7","755","292","159","1","1","645.0","2","2","884.0","20111215000000"
"20111215","543","647894","124755","77172","178608","52740","35559","341","378","93690.87","623","843","627878.7400000002","20111215000000"
"20111215","544","3066","1347","937","638","299","238","8","8","633.84","13","14","2244.33","20111215000000"
"20111215","545","1","1","1","1749798","412260","281795","10685","11554","1653191.2500000168","14743","19137","4255016.90999997","20111215000000"
"20111215","546","12680","1805","923","4599","873","509","23","28","3908.3599999999997","32","50","9133.5","20111215000000"
"20111215","548","9944","2550","1938","294567","86790","63685","4159","5208","327173.21999999916","5151","7423","534619.9799999979","20111215000000"
"20111215","549","352","289","237","61","44","36","NULL","NULL","NULL","NULL","NULL","NULL","20111215000000"
"20111215","550","4","4","4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111215000000"
"20111215","551","4","4","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111215000000"
"20111215","552","900327","158596","95280","249568","77957","46919","1002","1059","245485.83000000016","1603","2196","985996.8400000011","20111215000000"
"20111215","553","6227","1830","1272","2117","751","530","19","22","2392.6299999999997","34","47","6459.6","20111215000000"
"20111215","557","807263","182591","127423","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111215000000"
"20111215","568","304399","57654","37755","129333","30138","20833","1334","1523","109596.71999999991","1682","2368","182908.0099999996","20111215000000"
